Save Set Details by Client

Server Name: all
Group Name: all
Client Name: all
Save Set Name: all
Status: all
Backup Type: all
Level: all
Group Start Time: from earliest available to 12/4/08 4:54:51 PM

Client Name,Save Set Name,Save Set ID,Group Start Time,Save Type,Level,Status
p570b,/dev/rjf_system01,68525798,11/8/08 8:44:04 PM,save,full,succeeded
p570b,/dev/rjf_temp01,34971371,11/8/08 8:44:04 PM,save,full,succeeded
p570b,/dev/rjf_temp02,18194170,11/8/08 8:44:04 PM,save,full,succeeded
p570b,/dev/rjf_temp03,1416964,11/8/08 8:44:04 PM,save,full,succeeded
p570b,/dev/rjf_temp04,4279607049,11/8/08 8:44:04 PM,save,full,succeeded
p570b,/dev/rjf_tools01,4262829898,11/8/08 8:44:04 PM,save,full,succeeded
p570b,/dev/rjf_undo01,4246052702,11/8/08 8:44:04 PM,save,full,succeeded
p570b,/dev/rjf_undo02,4229275497,11/8/08 8:44:04 PM,save,full,succeeded
p570b,/dev/rjf_undo03,4212498375,11/8/08 8:44:04 PM,save,full,succeeded
p570b,/dev/rjf_undo04,4195721189,11/8/08 8:44:04 PM,save,full,succeeded
p570b,/dev/rjf_undo05,4178943983,11/8/08 8:44:04 PM,save,full,succeeded
p570b,/dev/rjf_undo06,4145389556,11/8/08 8:44:04 PM,save,full,succeeded
p570b,/dev/rjf_users01,4162166772,11/8/08 8:44:04 PM,save,full,succeeded
p570b,/home/gwjf/gwjf_part_bk,,11/9/08 3:00:00 AM,save,skip,succeeded
p570b,/home/gwjf/gwjf_part_bk,,11/30/08 3:00:00 AM,save,skip,succeeded
p570b,/home/gwjf/gwjf_part_bk,,11/15/08 3:00:00 AM,save,skip,succeeded
p570b,/home/gwjf/gwjf_part_bk,,11/17/08 3:00:00 AM,save,skip,succeeded
p570b,/home/gwjf/gwjf_part_bk,,11/28/08 3:00:00 AM,save,skip,succeeded
p570b,/home/gwjf/gwjf_part_bk,,11/13/08 3:00:00 AM,save,skip,succeeded
p570b,/home/gwjf/gwjf_part_bk,,11/7/08 3:00:00 AM,save,skip,succeeded
p570b,/home/gwjf/gwjf_part_bk,,11/29/08 3:00:00 AM,save,skip,succeeded
p570b,/home/gwjf/gwjf_part_bk,,11/8/08 3:00:00 AM,save,skip,succeeded
p570b,/home/gwjf/gwjf_part_bk,,11/24/08 3:00:00 AM,save,skip,succeeded
p570b,/home/gwjf/gwjf_part_bk,,11/23/08 3:00:00 AM,save,skip,succeeded
p570b,/home/gwjf/gwjf_part_bk,,12/2/08 3:00:00 AM,save,skip,succeeded
p570b,/home/gwjf/gwjf_part_bk,,11/26/08 3:00:00 AM,save,skip,succeeded
p570b,/home/gwjf/gwjf_part_bk,,11/27/08 3:00:00 AM,save,skip,succeeded
p570b,/home/gwjf/gwjf_part_bk,,11/22/08 3:00:00 AM,save,skip,succeeded
p570b,/home/gwjf/gwjf_part_bk,,12/4/08 3:00:00 AM,save,skip,succeeded
p570b,/home/gwjf/gwjf_part_bk,,11/12/08 3:00:00 AM,save,skip,succeeded
p570b,/home/gwjf/gwjf_part_bk,1612651693,11/16/08 3:00:00 AM,save,full,succeeded
p570b,/home/gwjf/gwjf_part_bk,,11/5/08 3:00:00 AM,save,skip,succeeded
p570b,/home/gwjf/gwjf_part_bk,,11/19/08 3:00:00 AM,save,skip,succeeded
p570b,/home/gwjf/gwjf_part_bk,,11/25/08 3:00:00 AM,save,skip,succeeded
p570b,/home/gwjf/gwjf_part_bk,,11/18/08 3:00:00 AM,save,skip,succeeded
p570b,/home/gwjf/gwjf_part_bk,,11/20/08 3:00:00 AM,save,skip,succeeded
p570b,/home/gwjf/gwjf_part_bk,,11/6/08 3:00:00 AM,save,skip,succeeded
p570b,/home/gwjf/gwjf_part_bk,,11/11/08 3:00:00 AM,save,skip,succeeded
p570b,/home/gwjf/gwjf_part_bk,,11/10/08 3:00:00 AM,save,skip,succeeded
p570b,/home/gwjf/gwjf_part_bk,,11/21/08 3:00:00 AM,save,skip,succeeded
p570b,/home/gwjf/gwjf_part_bk,,12/3/08 3:00:00 AM,save,skip,succeeded
p570b,/home/gwjf/gwjf_part_bk,,11/14/08 3:00:00 AM,save,skip,succeeded
p570b,/home/gwjf/gwjf_part_bk,,12/1/08 3:00:00 AM,save,skip,succeeded
p570b,bootstrap,3054541815,11/5/08 3:00:00 AM,bootstrap,full,succeeded
p570b,bootstrap,3927302692,11/9/08 3:00:00 AM,bootstrap,full,succeeded
p570b,bootstrap,1042053499,11/14/08 3:00:00 AM,bootstrap,full,succeeded
p570b,bootstrap,3844626221,11/23/08 3:00:00 AM,bootstrap,full,succeeded
p570b,bootstrap,2452376454,11/26/08 3:00:00 AM,bootstrap,full,succeeded
p570b,bootstrap,2939520528,12/3/08 3:00:00 AM,bootstrap,full,succeeded
p570b,bootstrap,2955606555,11/25/08 3:00:00 AM,bootstrap,full,succeeded
p570b,bootstrap,1662205743,11/7/08 3:00:00 AM,bootstrap,full,succeeded
p570b,bootstrap,2870510838,11/11/08 3:00:00 AM,bootstrap,full,succeeded
p570b,bootstrap,1362030200,11/28/08 3:00:00 AM,bootstrap,full,succeeded
p570b,bootstrap,2517757337,11/6/08 3:00:00 AM,bootstrap,full,succeeded
p570b,bootstrap,3475613875,11/24/08 3:00:00 AM,bootstrap,full,succeeded
p570b,bootstrap,741359627,11/29/08 3:00:00 AM,bootstrap,full,succeeded
p570b,bootstrap,2316949101,11/12/08 3:00:00 AM,bootstrap,full,succeeded
p570b,bootstrap,1796941798,11/13/08 3:00:00 AM,bootstrap,full,succeeded
p570b,bootstrap,4111835448,11/8/08 8:44:04 PM,bootstrap,full,succeeded
p570b,bootstrap,4147307327,12/1/08 3:00:00 AM,bootstrap,full,succeeded
p570b,bootstrap,2703602679,11/21/08 3:00:00 AM,bootstrap,full,succeeded
p570b,bootstrap,3223609960,11/20/08 3:00:00 AM,bootstrap,full,succeeded
p570b,bootstrap,4263624607,11/18/08 3:00:00 AM,bootstrap,full,succeeded
p570b,bootstrap,2434648847,11/15/08 3:00:00 AM,bootstrap,full,succeeded
p570b,bootstrap,288461225,11/30/08 3:00:00 AM,bootstrap,full,succeeded
p570b,bootstrap,36111765,11/22/08 3:00:00 AM,bootstrap,full,succeeded
p570b,bootstrap,1579097272,11/16/08 3:00:00 AM,bootstrap,full,succeeded
p570b,bootstrap,3256127675,11/8/08 3:00:00 AM,bootstrap,full,succeeded
p570b,bootstrap,1949146347,11/27/08 3:00:00 AM,bootstrap,full,succeeded
p570b,bootstrap,2167854963,12/4/08 3:00:00 AM,bootstrap,full,succeeded
p570b,bootstrap,3424072589,11/10/08 3:00:00 AM,bootstrap,full,succeeded
p570b,bootstrap,773877306,11/17/08 3:00:00 AM,bootstrap,full,succeeded
p570b,bootstrap,3627300004,12/2/08 3:00:00 AM,bootstrap,full,succeeded
p570b,bootstrap,3710062846,11/19/08 3:00:00 AM,bootstrap,full,succeeded
P570B,index:jfa05,,11/10/08 2:00:00 AM,index,full,succeeded
P570B,index:jfa05,,11/22/08 2:00:00 AM,index,full,succeeded
P570B,index:jfa05,,11/29/08 2:00:00 AM,index,full,succeeded
P570B,index:jfa05,,11/20/08 2:00:00 AM,index,full,succeeded
P570B,index:jfa05,,11/23/08 2:00:00 AM,index,full,succeeded
P570B,index:jfa05,,11/27/08 2:00:00 AM,index,full,succeeded
P570B,index:jfa05,,11/25/08 2:00:00 AM,index,full,succeeded
P570B,index:jfa05,,11/28/08 2:00:00 AM,index,full,succeeded
P570B,index:jfa05,,11/6/08 2:00:00 AM,index,full,succeeded
P570B,index:jfa05,,11/13/08 2:00:00 AM,index,full,succeeded
P570B,index:jfa05,,11/30/08 2:00:00 AM,index,full,succeeded
P570B,index:jfa05,,11/21/08 2:00:00 AM,index,full,succeeded
P570B,index:jfa05,,11/15/08 2:00:00 AM,index,full,succeeded
P570B,index:jfa05,,11/18/08 2:00:00 AM,index,full,succeeded
P570B,index:jfa05,,11/16/08 2:00:00 AM,index,full,succeeded
P570B,index:jfa05,,12/4/08 2:00:00 AM,index,full,succeeded
P570B,index:jfa05,,11/17/08 2:00:00 AM,index,full,succeeded
P570B,index:jfa05,,12/2/08 2:00:00 AM,index,full,succeeded
P570B,index:jfa05,,11/8/08 2:00:01 AM,index,full,succeeded
P570B,index:jfa05,,11/19/08 2:00:00 AM,index,full,succeeded
P570B,index:jfa05,,12/1/08 2:00:00 AM,index,full,succeeded
P570B,index:jfa05,,11/14/08 2:00:00 AM,index,full,succeeded
P570B,index:jfa05,,11/7/08 2:00:00 AM,index,full,succeeded
P570B,index:jfa05,,11/9/08 2:00:00 AM,index,full,succeeded
P570B,index:jfa05,,11/26/08 2:00:00 AM,index,full,succeeded
P570B,index:jfa05,,11/24/08 2:00:00 AM,index,full,succeeded
P570B,index:jfa05,,11/5/08 2:00:00 AM,index,full,succeeded
P570B,index:jfa05,,12/3/08 2:00:00 AM,index,full,succeeded
P570B,index:jfa05,,11/12/08 2:00:00 AM,index,full,succeeded
P570B,index:jfa05,,11/11/08 2:00:00 AM,index,full,succeeded
P570B,index:jfa06,,11/12/08 1:00:00 AM,index,full,succeeded
P570B,index:jfa06,,11/14/08 1:00:00 AM,index,full,succeeded
P570B,index:jfa06,,11/17/08 1:00:00 AM,index,full,succeeded
P570B,index:jfa06,,11/9/08 1:00:00 AM,index,full,succeeded
P570B,index:jfa06,,11/10/08 1:00:00 AM,index,full,succeeded
P570B,index:jfa06,,11/24/08 1:00:00 AM,index,full,succeeded
P570B,index:jfa06,,12/3/08 1:00:00 AM,index,full,succeeded
P570B,index:jfa06,,11/23/08 1:00:00 AM,index,full,succeeded
P570B,index:jfa06,,11/30/08 1:00:00 AM,index,full,succeeded
P570B,index:jfa06,,11/11/08 1:00:00 AM,index,full,succeeded
P570B,index:jfa06,,11/22/08 1:00:00 AM,index,full,succeeded
P570B,index:jfa06,,11/18/08 1:00:00 AM,index,full,succeeded
P570B,index:jfa06,,12/2/08 1:00:00 AM,index,full,succeeded
P570B,index:jfa06,,11/5/08 1:00:00 AM,index,full,succeeded
P570B,index:jfa06,,12/4/08 1:00:00 AM,index,full,succeeded
P570B,index:jfa06,,11/16/08 1:00:00 AM,index,full,succeeded
P570B,index:jfa06,,11/6/08 1:00:00 AM,index,full,succeeded
P570B,index:jfa06,,12/1/08 1:00:00 AM,index,full,succeeded
P570B,index:jfa06,,11/7/08 1:00:00 AM,index,full,succeeded
P570B,index:jfa06,,11/25/08 1:00:00 AM,index,full,succeeded
P570B,index:jfa06,,11/28/08 1:00:00 AM,index,full,succeeded
P570B,index:jfa06,,11/26/08 1:00:00 AM,index,full,succeeded
P570B,index:jfa06,,11/8/08 1:00:00 AM,index,full,succeeded
P570B,index:jfa06,,11/29/08 1:00:00 AM,index,full,succeeded
P570B,index:jfa06,,11/27/08 1:00:00 AM,index,full,succeeded
P570B,index:jfa06,,11/19/08 1:00:00 AM,index,full,succeeded
P570B,index:jfa06,,11/20/08 1:00:00 AM,index,full,succeeded
P570B,index:jfa06,,11/13/08 1:00:00 AM,index,full,succeeded
P570B,index:jfa06,,11/15/08 1:00:00 AM,index,full,succeeded
P570B,index:jfa06,,11/21/08 1:00:00 AM,index,full,succeeded
P570B,index:p570a,,11/14/08 8:28:29 PM,index,full,succeeded
P570B,index:p570a,,11/7/08 8:28:26 PM,index,full,succeeded
P570B,index:p570a,,11/21/08 8:42:22 PM,index,full,succeeded
P570B,index:p570b,,11/8/08 3:00:00 AM,index,skip,succeeded
P570B,index:p570b,,11/11/08 3:00:00 AM,index,skip,succeeded
P570B,index:p570b,,11/16/08 3:00:00 AM,index,full,succeeded
P570B,index:p570b,,11/17/08 3:00:00 AM,index,skip,succeeded
P570B,index:p570b,,12/1/08 3:00:00 AM,index,skip,succeeded
P570B,index:p570b,,11/27/08 3:00:00 AM,index,skip,succeeded
P570B,index:p570b,,11/12/08 3:00:00 AM,index,skip,succeeded
P570B,index:p570b,,11/29/08 3:00:00 AM,index,skip,succeeded
P570B,index:p570b,,12/3/08 3:00:00 AM,index,skip,succeeded
P570B,index:p570b,,11/14/08 3:00:00 AM,index,skip,succeeded
P570B,index:p570b,,11/22/08 3:00:00 AM,index,skip,succeeded
P570B,index:p570b,,11/10/08 3:00:00 AM,index,skip,succeeded
P570B,index:p570b,,11/18/08 3:00:00 AM,index,skip,succeeded
P570B,index:p570b,,11/20/08 3:00:00 AM,index,skip,succeeded
P570B,index:p570b,,11/15/08 3:00:00 AM,index,skip,succeeded
P570B,index:p570b,,11/25/08 3:00:00 AM,index,skip,succeeded
P570B,index:p570b,,11/9/08 3:00:00 AM,index,skip,succeeded
P570B,index:p570b,,11/6/08 3:00:00 AM,index,skip,succeeded
P570B,index:p570b,,12/2/08 3:00:00 AM,index,skip,succeeded
P570B,index:p570b,,11/5/08 3:00:00 AM,index,skip,succeeded
P570B,index:p570b,,11/8/08 8:44:04 PM,index,full,succeeded
P570B,index:p570b,,11/23/08 3:00:00 AM,index,skip,succeeded
P570B,index:p570b,,12/4/08 3:00:00 AM,index,skip,succeeded
P570B,index:p570b,,11/24/08 3:00:00 AM,index,skip,succeeded
P570B,index:p570b,,11/21/08 3:00:00 AM,index,skip,succeeded
P570B,index:p570b,,11/28/08 3:00:00 AM,index,skip,succeeded
P570B,index:p570b,,11/26/08 3:00:00 AM,index,skip,succeeded
P570B,index:p570b,,11/7/08 3:00:00 AM,index,skip,succeeded
P570B,index:p570b,,11/19/08 3:00:00 AM,index,skip,succeeded
P570B,index:p570b,,11/13/08 3:00:00 AM,index,skip,succeeded
P570B,index:p570b,,11/30/08 3:00:00 AM,index,skip,succeeded
