Thu Dec  4 15:00:46 BEIST 2008

> Prog Name      Queue Name  Grp Name      ID RqDone Load Done Current Service
---------      ----------  --------      -- ------ --------- ---------------
UNBILL_BATCH UNBILL_BATCH AGENT_BILL GROUP+  1322      bill1       0 AVAIL
GET_OWE_BANK GET_OWE_BANK AGENT_BILL GROUP+  1322      bill1      20 AVAIL
GET_BANK_BA+ GET_BANK_BA+ AGENT_BILL GROUP+  1322      bill1       0 AVAIL
CASH_BILL_B+ CASH_BILL_B+ AGENT_BILL GROUP+  1322      bill1       0 AVAIL
A_DEP_REVER+ A_DEP_REVER+ AGENT_BILL GROUP+  1322      bill1       0 AVAIL
A_DEPOSIT    A_DEPOSIT    AGENT_BILL GROUP+  1322      bill1       3 AVAIL
A_CASH_REVE+ A_CASH_REVE+ AGENT_BILL GROUP+  1322      bill1       0 AVAIL
A_CASH_BILL  A_CASH_BILL  AGENT_BILL GROUP+  1322      bill1       1 AVAIL
A_BILL_REVE+ A_BILL_REVE+ AGENT_BILL GROUP+  1322      bill1       0 AVAIL
AGENT_INVOI+ AGENT_INVOI+ AGENT_BILL GROUP+  1322      bill1       0 AVAIL
UNBILL_BATCH UNBILL_BATCH AGENT_BILL GROUP+  1340      bill1       0 AVAIL
GET_OWE_BANK GET_OWE_BANK AGENT_BILL GROUP+  1340      bill1    1202 AVAIL
GET_BANK_BA+ GET_BANK_BA+ AGENT_BILL GROUP+  1340      bill1       0 AVAIL
CASH_BILL_B+ CASH_BILL_B+ AGENT_BILL GROUP+  1340      bill1       0 AVAIL
A_DEP_REVER+ A_DEP_REVER+ AGENT_BILL GROUP+  1340      bill1       3 AVAIL
A_DEPOSIT    A_DEPOSIT    AGENT_BILL GROUP+  1340      bill1     378 AVAIL
A_CASH_REVE+ A_CASH_REVE+ AGENT_BILL GROUP+  1340      bill1       0 AVAIL
A_CASH_BILL  A_CASH_BILL  AGENT_BILL GROUP+  1340      bill1      27 AVAIL
A_BILL_REVE+ A_BILL_REVE+ AGENT_BILL GROUP+  1340      bill1       0 AVAIL
AGENT_INVOI+ AGENT_INVOI+ AGENT_BILL GROUP+  1340      bill1      15 AVAIL
UNBILL_BATCH UNBILL_BATCH AGENT_BILL GROUP+  1341      bill1       0 AVAIL
GET_OWE_BANK GET_OWE_BANK AGENT_BILL GROUP+  1341      bill1      36 AVAIL
GET_BANK_BA+ GET_BANK_BA+ AGENT_BILL GROUP+  1341      bill1       0 AVAIL
CASH_BILL_B+ CASH_BILL_B+ AGENT_BILL GROUP+  1341      bill1       0 AVAIL
A_DEP_REVER+ A_DEP_REVER+ AGENT_BILL GROUP+  1341      bill1       0 AVAIL
A_DEPOSIT    A_DEPOSIT    AGENT_BILL GROUP+  1341      bill1       6 AVAIL
A_CASH_REVE+ A_CASH_REVE+ AGENT_BILL GROUP+  1341      bill1       0 AVAIL
A_CASH_BILL  A_CASH_BILL  AGENT_BILL GROUP+  1341      bill1       0 AVAIL
A_BILL_REVE+ A_BILL_REVE+ AGENT_BILL GROUP+  1341      bill1       0 AVAIL
AGENT_INVOI+ AGENT_INVOI+ AGENT_BILL GROUP+  1341      bill1       0 AVAIL
UNBILL_BATCH UNBILL_BATCH AGENT_BILL GROUP+  1342      bill1       0 AVAIL
GET_OWE_BANK GET_OWE_BANK AGENT_BILL GROUP+  1342      bill1   29762 AVAIL
GET_BANK_BA+ GET_BANK_BA+ AGENT_BILL GROUP+  1342      bill1       0 AVAIL
CASH_BILL_B+ CASH_BILL_B+ AGENT_BILL GROUP+  1342      bill1       0 AVAIL
A_DEP_REVER+ A_DEP_REVER+ AGENT_BILL GROUP+  1342      bill1      69 AVAIL
A_DEPOSIT    A_DEPOSIT    AGENT_BILL GROUP+  1342      bill1    9850 AVAIL
A_CASH_REVE+ A_CASH_REVE+ AGENT_BILL GROUP+  1342      bill1       0 AVAIL
A_CASH_BILL  A_CASH_BILL  AGENT_BILL GROUP+  1342      bill1     776 AVAIL
A_BILL_REVE+ A_BILL_REVE+ AGENT_BILL GROUP+  1342      bill1       4 AVAIL
AGENT_INVOI+ AGENT_INVOI+ AGENT_BILL GROUP+  1342      bill1     530 AVAIL
CASH_VS      CASH_VS      AGENT_VS   GROUP+  1380      bill1    2143 AVAIL
TOTAL_JF_QR  TOTAL_JF_QR  LOCAL_OWE+ GROUP+  1400      bill1       0 AVAIL
SERV_ID_QR   SERV_ID_QR   LOCAL_OWE+ GROUP+  1400      bill1       0 AVAIL
QR_OWE_CHAR+ QR_OWE_CHAR+ LOCAL_OWE+ GROUP+  1400      bill1       0 AVAIL
PAY_QR       PAY_QR       LOCAL_OWE+ GROUP+  1400      bill1       0 AVAIL
JF_UPDATE    JF_UPDATE    LOCAL_OWE+ GROUP+  1400      bill1       0 AVAIL
JF_REASON_A+ JF_REASON_A+ LOCAL_OWE+ GROUP+  1400      bill1       0 AVAIL
JF_DETAIL_QR JF_DETAIL_QR LOCAL_OWE+ GROUP+  1400      bill1       0 AVAIL
GET_QFEE_MI+ GET_QFEE_MI+ LOCAL_OWE+ GROUP+  1400      bill1       0 AVAIL
GET_FEE_MIN+ GET_FEE_MIN+ LOCAL_OWE+ GROUP+  1400      bill1       0 AVAIL
GET_FEE_CHA+ GET_FEE_CHA+ LOCAL_OWE+ GROUP+  1400      bill1       0 AVAIL
GET_B_C_170  GET_B_C_170  LOCAL_OWE+ GROUP+  1400      bill1       0 AVAIL
ACCT_ITEM_Q+ ACCT_ITEM_Q+ LOCAL_OWE+ GROUP+  1400      bill1       0 AVAIL
ACCT_ITEM_Q+ ACCT_ITEM_Q+ LOCAL_OWE+ GROUP+  1400      bill1       0 AVAIL
ACCT_ITEM_QR ACCT_ITEM_QR LOCAL_OWE+ GROUP+  1400      bill1       0 AVAIL
TOTAL_JF_QR  TOTAL_JF_QR  LOCAL_OWE+ GROUP+  1401      bill1       0 AVAIL
SERV_ID_QR   SERV_ID_QR   LOCAL_OWE+ GROUP+  1401      bill1       0 AVAIL
QR_OWE_CHAR+ QR_OWE_CHAR+ LOCAL_OWE+ GROUP+  1401      bill1       0 AVAIL
PAY_QR       PAY_QR       LOCAL_OWE+ GROUP+  1401      bill1       0 AVAIL
JF_UPDATE    JF_UPDATE    LOCAL_OWE+ GROUP+  1401      bill1       0 AVAIL
JF_REASON_A+ JF_REASON_A+ LOCAL_OWE+ GROUP+  1401      bill1       0 AVAIL
JF_DETAIL_QR JF_DETAIL_QR LOCAL_OWE+ GROUP+  1401      bill1       0 AVAIL
GET_QFEE_MI+ GET_QFEE_MI+ LOCAL_OWE+ GROUP+  1401      bill1       1 AVAIL
GET_FEE_MIN+ GET_FEE_MIN+ LOCAL_OWE+ GROUP+  1401      bill1       0 AVAIL
GET_FEE_CHA+ GET_FEE_CHA+ LOCAL_OWE+ GROUP+  1401      bill1       0 AVAIL
GET_B_C_170  GET_B_C_170  LOCAL_OWE+ GROUP+  1401      bill1       0 AVAIL
ACCT_ITEM_Q+ ACCT_ITEM_Q+ LOCAL_OWE+ GROUP+  1401      bill1       0 AVAIL
ACCT_ITEM_Q+ ACCT_ITEM_Q+ LOCAL_OWE+ GROUP+  1401      bill1       0 AVAIL
ACCT_ITEM_QR ACCT_ITEM_QR LOCAL_OWE+ GROUP+  1401      bill1       0 AVAIL
TOTAL_JF_QR  TOTAL_JF_QR  LOCAL_OWE+ GROUP+  1402      bill1       0 AVAIL
SERV_ID_QR   SERV_ID_QR   LOCAL_OWE+ GROUP+  1402      bill1       0 AVAIL
QR_OWE_CHAR+ QR_OWE_CHAR+ LOCAL_OWE+ GROUP+  1402      bill1       0 AVAIL
PAY_QR       PAY_QR       LOCAL_OWE+ GROUP+  1402      bill1       0 AVAIL
JF_UPDATE    JF_UPDATE    LOCAL_OWE+ GROUP+  1402      bill1       0 AVAIL
JF_REASON_A+ JF_REASON_A+ LOCAL_OWE+ GROUP+  1402      bill1       0 AVAIL
JF_DETAIL_QR JF_DETAIL_QR LOCAL_OWE+ GROUP+  1402      bill1       0 AVAIL
GET_QFEE_MI+ GET_QFEE_MI+ LOCAL_OWE+ GROUP+  1402      bill1    1485 AVAIL
GET_FEE_MIN+ GET_FEE_MIN+ LOCAL_OWE+ GROUP+  1402      bill1       0 AVAIL
GET_FEE_CHA+ GET_FEE_CHA+ LOCAL_OWE+ GROUP+  1402      bill1     171 AVAIL
