Save Set Details

Server Name: all
Group Name: all
Client Name: all
Save Set Name: all
Backup Type: all
Level: all
Save Time: from earliest available to 12/4/08 4:53:46 PM

Save Set Name,Save Time,Save Set ID,Level,Duration,Save Set Size,Number of Files
/arcbk/arch_1_93450.arc,10/11/08 3:30:47 AM,4193234381, ,11,536962240,132
/arcbk/arch_1_93451.arc,10/11/08 8:30:47 AM,4176475162, ,11,536958172,132
/arcbk/arch_1_93452.arc,10/11/08 9:30:48 AM,4159701544, ,11,536962296,132
/arcbk/arch_1_93453.arc,10/11/08 10:00:50 AM,4142926135, ,11,536961980,133
/arcbk/arch_1_93454.arc,10/11/08 10:30:50 AM,4126150713, ,11,536962520,133
/arcbk/arch_1_93455.arc,10/11/08 11:00:50 AM,4109375289, ,12,536962548,133
/arcbk/arch_1_93456.arc,10/11/08 11:30:43 AM,4092599874, ,11,536962576,133
/arcbk/arch_1_93457.arc,10/11/08 12:00:44 PM,4075824453, ,11,536962604,133
/arcbk/arch_1_93458.arc,10/11/08 1:00:48 PM,4059050838, ,11,536962632,133
/arcbk/arch_1_93459.arc,10/11/08 2:30:47 PM,4042279024, ,11,536958052,133
/arcbk/arch_1_93460.arc,10/11/08 3:30:51 PM,4025505408, ,11,536962688,133
/arcbk/arch_1_93461.arc,10/11/08 4:00:47 PM,4008729982, ,12,536962716,133
/arcbk/arch_1_93462.arc,10/11/08 5:00:50 PM,3991956367, ,11,536962744,133
/arcbk/arch_1_93463.arc,10/11/08 6:00:49 PM,3975182749, ,11,536962772,133
/arcbk/arch_1_93466.arc,10/11/08 11:00:00 PM,871415740, ,3,2153652,133
/arcbk/arch_1_93500.arc,10/12/08 3:00:47 AM,720435277, ,11,536963808,133
/arcbk/arch_1_93501.arc,10/12/08 3:30:44 AM,703659859, ,11,536960764,133
/arcbk/arch_1_93502.arc,10/12/08 8:00:50 AM,686898849, ,11,536963864,133
/arcbk/arch_1_93503.arc,10/12/08 9:30:48 AM,670127033, ,11,536963892,133
/arcbk/arch_1_93504.arc,10/12/08 10:00:48 AM,653351617, ,11,536963920,133
/arcbk/arch_1_93505.arc,10/12/08 10:30:47 AM,636576203, ,11,536961900,133
/arcbk/arch_1_93506.arc,10/12/08 11:30:50 AM,619802590, ,12,536963464,133
/arcbk/arch_1_93507.arc,10/12/08 12:00:50 PM,603027179, ,11,536964004,133
/arcbk/arch_1_93508.arc,10/12/08 1:30:49 PM,586255360, ,12,536964032,133
/arcbk/arch_1_93509.arc,10/12/08 3:00:47 PM,569483549, ,12,536963036,133
/arcbk/arch_1_93510.arc,10/12/08 4:00:48 PM,552709933, ,11,536964088,133
/arcbk/arch_1_93511.arc,10/12/08 4:30:48 PM,535934520, ,10,536964116,133
/arcbk/arch_1_93512.arc,10/12/08 6:00:50 PM,519162709, ,12,536964144,133
/arcbk/arch_1_93515.arc,10/12/08 10:30:01 PM,485624430, ,3,1159516,133
/arcbk/arch_1_93516.arc,10/13/08 12:30:51 AM,468854465, ,11,536964256,133
/arcbk/arch_1_93549.arc,10/13/08 3:00:49 AM,317868499, ,11,536965180,133
/arcbk/arch_1_93550.arc,10/13/08 3:30:48 AM,301093083, ,11,536965208,133
/arcbk/arch_1_93551.arc,10/13/08 8:30:49 AM,284333862, ,12,536965236,133
/arcbk/arch_1_93552.arc,10/13/08 9:00:49 AM,267558448, ,11,536965264,133
/arcbk/arch_1_93553.arc,10/13/08 9:30:48 AM,250783028, ,11,536965292,133
/arcbk/arch_1_93554.arc,10/13/08 10:00:48 AM,234007606, ,11,536965320,133
/arcbk/arch_1_93557.arc,10/13/08 11:00:49 AM,200456773, ,11,536965404,133
/arcbk/arch_1_93558.arc,10/13/08 11:30:50 AM,183681356, ,11,536965432,133
/arcbk/arch_1_93566.arc,10/13/08 2:00:49 PM,116581477, ,11,536965656,133
/arcbk/arch_1_93570.arc,10/13/08 3:00:47 PM,83030635, ,12,536965768,133
/arcbk/arch_1_93571.arc,10/13/08 3:30:48 PM,66255215, ,12,536965796,133
/arcbk/arch_1_93572.arc,10/13/08 4:00:43 PM,49479794, ,10,536965824,133
/arcbk/arch_1_93575.arc,10/13/08 5:30:48 PM,15930759, ,11,536965396,133
/arcbk/arch_1_93576.arc,10/13/08 6:00:49 PM,4294122637, ,12,536965936,133
/arcbk/arch_1_93580.arc,10/14/08 12:00:00 AM,4243812540, ,2,1124984,133
/arcbk/arch_1_93581.arc,10/14/08 12:30:48 AM,4227037170, ,11,536966076,133
/arcbk/arch_1_93614.arc,10/14/08 3:00:47 AM,4076051286, ,11,536965464,133
/arcbk/arch_1_93615.arc,10/14/08 3:30:50 AM,4059275870, ,11,536967028,133
/arcbk/arch_1_93616.arc,10/14/08 8:30:50 AM,4042516655, ,11,536967056,133
/arcbk/arch_1_93617.arc,10/14/08 9:00:49 AM,4025741243, ,11,536967084,133
/arcbk/arch_1_93618.arc,10/14/08 9:30:48 AM,4008965828, ,11,536967112,133
/arcbk/arch_1_93619.arc,10/14/08 10:00:49 AM,3992190412, ,10,536967140,133
/arcbk/arch_1_93715.arc,10/14/08 3:00:47 PM,3891545071, ,11,536969828,133
/arcbk/arch_1_93730.arc,10/14/08 6:30:48 PM,3790894404, ,10,536969736,133
/arcbk/arch_1_93731.arc,10/14/08 7:30:48 PM,3774120789, ,11,536970276,133
/arcbk/arch_1_93734.arc,10/15/08 12:30:00 AM,3740584315, ,2,1132024,134
/arcbk/arch_1_93767.arc,10/15/08 3:00:46 AM,3589598445, ,11,536969916,134
/arcbk/arch_1_93768.arc,10/15/08 3:30:50 AM,3572823023, ,11,536971480,134
/arcbk/arch_1_93769.arc,10/15/08 8:30:49 AM,3556063813, ,11,536971508,134
/arcbk/arch_1_93770.arc,10/15/08 9:00:45 AM,3539288387, ,11,536971536,134
/arcbk/arch_1_93771.arc,10/15/08 9:30:51 AM,3522512976, ,11,536971564,134
/arcbk/arch_1_93880.arc,10/15/08 9:30:46 PM,3119902988, ,11,536973592,134
/arcbk/arch_1_93881.arc,10/15/08 10:00:47 PM,3103127566, ,10,536973108,134
/arcbk/arch_1_93882.arc,10/15/08 10:30:48 PM,3086352153, ,11,536974672,134
/arcbk/arch_1_93883.arc,10/15/08 11:00:49 PM,3069576735, ,11,536974188,134
/arcbk/arch_1_93884.arc,10/15/08 11:30:49 PM,3052801322, ,11,536974728,134
/arcbk/arch_1_93948.arc,10/16/08 4:30:48 AM,2767606626, ,11,536974984,134
/arcbk/arch_1_93949.arc,10/16/08 5:00:50 AM,2750831210, ,11,536976548,134
/arcbk/arch_1_93950.arc,10/16/08 5:30:49 AM,2734055795, ,11,536976576,134
/arcbk/arch_1_93951.arc,10/16/08 6:00:48 AM,2717280383, ,11,536976604,134
/arcbk/arch_1_93952.arc,10/16/08 6:30:45 AM,2700504967, ,11,536976632,134
/arcbk/arch_1_93955.arc,10/16/08 7:30:48 AM,2666954139, ,11,536976716,134
/arcbk/arch_1_93956.arc,10/16/08 8:00:48 AM,2650178725, ,10,536976744,134
/arcbk/arch_1_93957.arc,10/16/08 8:30:51 AM,2633403317, ,11,536976772,134
/arcbk/arch_1_93960.arc,10/16/08 9:30:50 AM,2599852486, ,12,536976856,134
/arcbk/arch_1_93969.arc,10/16/08 12:00:48 PM,2515975423, ,11,536977108,134
/arcbk/arch_1_93972.arc,10/16/08 1:00:49 PM,2482424604, ,11,536977192,134
/arcbk/arch_1_93973.arc,10/16/08 1:30:47 PM,2465649178, ,11,536977220,134
/arcbk/arch_1_93974.arc,10/16/08 2:00:45 PM,2448873766, ,10,536977248,134
/arcbk/arch_1_93975.arc,10/16/08 2:30:49 PM,2432098351, ,11,536977276,134
/arcbk/arch_1_93976.arc,10/16/08 3:00:48 PM,2415322935, ,11,536977304,134
/arcbk/arch_1_93977.arc,10/16/08 3:30:48 PM,2398547516, ,11,536977332,134
/arcbk/arch_1_93980.arc,10/16/08 4:30:47 PM,2364996679, ,11,536977416,134
/arcbk/arch_1_93981.arc,10/16/08 5:00:48 PM,2348221257, ,11,536977444,134
/arcbk/arch_1_93982.arc,10/16/08 5:30:48 PM,2331445838, ,11,536973888,134
/arcbk/arch_1_93983.arc,10/16/08 6:00:49 PM,2314670422, ,11,536977500,134
/arcbk/arch_1_93986.arc,10/16/08 7:30:48 PM,2281121382, ,11,536977584,134
/arcbk/arch_1_93987.arc,10/16/08 8:00:49 PM,2264345959, ,11,536977612,134
/arcbk/arch_1_93990.arc,10/16/08 9:00:01 PM,2230795078, ,3,2936636,134
/arcbk/arch_1_93991.arc,10/16/08 10:00:44 PM,2214021503, ,11,536977724,134
/arcbk/arch_1_93992.arc,10/16/08 10:30:49 PM,2197246097, ,11,536977752,134
/arcbk/arch_1_93993.arc,10/16/08 11:00:50 PM,2180470676, ,11,536977780,134
/arcbk/arch_1_93994.arc,10/16/08 11:30:48 PM,2163695260, ,11,536970640,134
/arcbk/arch_1_93995.arc,10/17/08 12:00:46 AM,2146919840, ,11,536977836,134
/arcbk/arch_1_94032.arc,10/17/08 2:30:48 AM,1995933856, ,11,536979040,135
/arcbk/arch_1_94037.arc,10/17/08 4:00:50 AM,1928830404, ,12,536979180,135
/arcbk/arch_1_94038.arc,10/17/08 4:30:48 AM,1912054988, ,11,536977160,135
/arcbk/arch_1_94039.arc,10/17/08 5:00:48 AM,1895279573, ,10,536979236,135
/arcbk/arch_1_94040.arc,10/17/08 5:30:47 AM,1878504158, ,11,536979264,135
/arcbk/arch_1_94041.arc,10/17/08 6:00:48 AM,1861728740, ,11,536979292,135
/arcbk/arch_1_94042.arc,10/17/08 6:30:48 AM,1844953330, ,11,536979320,135
/arcbk/arch_1_94043.arc,10/17/08 7:00:48 AM,1828177916, ,11,536979348,135
/arcbk/arch_1_94044.arc,10/17/08 7:30:47 AM,1811402497, ,11,536979376,135
/arcbk/arch_1_94045.arc,10/17/08 8:00:49 AM,1794627090, ,17,536979404,135
/arcbk/arch_1_94046.arc,10/17/08 8:30:50 AM,1777851673, ,11,536979432,135
/arcbk/arch_1_94049.arc,10/17/08 9:30:48 AM,1744300845, ,11,536979516,135
/arcbk/arch_1_94052.arc,10/17/08 10:30:48 AM,1710750017, ,11,536979600,135
/arcbk/arch_1_94059.arc,10/17/08 1:00:47 PM,1626872954, ,11,536979796,135
/arcbk/arch_1_94060.arc,10/17/08 1:30:48 PM,1610097541, ,12,536979824,135
/arcbk/arch_1_94061.arc,10/17/08 2:00:48 PM,1576544911, ,11,536979852,135
/arcbk/arch_1_94062.arc,10/17/08 2:30:48 PM,1559769493, ,11,536979880,135
/arcbk/arch_1_94063.arc,10/17/08 3:00:50 PM,1542994082, ,12,536973252,135
/arcbk/arch_1_94064.arc,10/17/08 3:30:45 PM,1526218666, ,11,536979936,135
/arcbk/arch_1_94075.arc,10/17/08 7:00:49 PM,1425567994, ,11,536976660,135
/arcbk/arch_1_94076.arc,10/17/08 7:30:51 PM,1408792575, ,11,536980272,135
/arcbk/arch_1_94077.arc,10/17/08 8:00:49 PM,1392017159, ,11,536980300,135
/arcbk/arch_1_94081.arc,10/17/08 9:00:00 PM,1358466268, ,3,1879320,135
/arcbk/arch_1_94082.arc,10/17/08 9:30:41 PM,1341690893, ,11,536980440,135
/arcbk/arch_1_94083.arc,10/17/08 10:00:48 PM,1324915486, ,11,536980468,135
/arcbk/arch_1_94084.arc,10/17/08 10:30:47 PM,1308140063, ,11,536979472,135
/arcbk/arch_1_94085.arc,10/17/08 11:30:48 PM,1291366451, ,10,536980524,135
/arcbk/arch_1_94086.arc,10/18/08 12:00:46 AM,1274591031, ,11,536980552,135
/arcbk/arch_1_94121.arc,10/18/08 2:30:45 AM,1123605026, ,11,536981532,135
/arcbk/arch_1_94124.arc,10/18/08 3:30:48 AM,1073276974, ,11,536981616,135
/arcbk/arch_1_94125.arc,10/18/08 4:00:50 AM,1056501561, ,11,536981644,135
/arcbk/arch_1_94126.arc,10/18/08 5:00:48 AM,1039727937, ,11,536981672,135
/arcbk/arch_1_94127.arc,10/18/08 5:30:44 AM,1022952510, ,11,536981700,135
/arcbk/arch_1_94128.arc,10/18/08 6:00:48 AM,1006177101, ,11,536981728,135
/arcbk/arch_1_94129.arc,10/18/08 6:30:47 AM,989401683, ,11,536981756,135
/arcbk/arch_1_94130.arc,10/18/08 7:00:47 AM,972626270, ,11,536981784,135
/arcbk/arch_1_94131.arc,10/18/08 7:30:47 AM,955850849, ,11,536981812,135
/arcbk/arch_1_94132.arc,10/18/08 8:30:48 AM,939077235, ,11,536981328,135
/arcbk/arch_1_94133.arc,10/18/08 9:00:49 AM,922301824, ,12,536981868,135
/arcbk/arch_1_94136.arc,10/18/08 10:00:48 AM,888751000, ,11,536981952,135
/arcbk/arch_1_94137.arc,10/18/08 10:30:44 AM,871975581, ,11,536981980,135
/arcbk/arch_1_94138.arc,10/18/08 11:00:48 AM,855200171, ,11,536980472,135
/arcbk/arch_1_94141.arc,10/18/08 12:30:48 PM,821651143, ,11,536982092,135
/arcbk/arch_1_94142.arc,10/18/08 1:00:49 PM,804875735, ,11,536982120,135
/arcbk/arch_1_94143.arc,10/18/08 1:30:51 PM,788100320, ,11,536982148,135
/arcbk/arch_1_94144.arc,10/18/08 2:30:45 PM,771326704, ,11,536982176,135
/arcbk/arch_1_94145.arc,10/18/08 3:00:47 PM,754551289, ,12,536982204,135
/arcbk/arch_1_94146.arc,10/18/08 3:30:47 PM,737775876, ,11,536982232,135
/arcbk/arch_1_94147.arc,10/18/08 4:00:50 PM,721000466, ,11,536979188,135
/arcbk/arch_1_94148.arc,10/18/08 4:30:51 PM,704225051, ,11,536982288,135
/arcbk/arch_1_94149.arc,10/18/08 5:00:48 PM,687449633, ,11,536981804,135
/arcbk/arch_1_94152.arc,10/18/08 6:00:50 PM,653898812, ,11,536981888,135
/arcbk/arch_1_94153.arc,10/18/08 6:30:48 PM,637123392, ,11,536982428,135
/arcbk/arch_1_94154.arc,10/18/08 7:00:46 PM,620347975, ,11,536982456,135
/arcbk/arch_1_94155.arc,10/18/08 7:30:48 PM,603572565, ,11,536982484,135
/arcbk/arch_1_94159.arc,10/18/08 9:30:00 PM,570025291, ,3,1866144,135
/arcbk/arch_1_94160.arc,10/18/08 10:00:42 PM,553249918, ,11,536982624,135
/arcbk/arch_1_94161.arc,10/18/08 10:30:45 PM,536474508, ,11,536982652,135
/arcbk/arch_1_94162.arc,10/18/08 11:00:50 PM,519699099, ,11,536982680,135
/arcbk/arch_1_94163.arc,10/18/08 11:30:50 PM,502923684, ,11,536982708,135
/arcbk/arch_1_94164.arc,10/19/08 12:00:46 AM,486148264, ,11,536982736,135
/arcbk/arch_1_94198.arc,10/19/08 2:30:52 AM,335162230, ,19,536983688,135
/arcbk/arch_1_94199.arc,10/19/08 3:00:49 AM,301609693, ,11,536983716,135
/arcbk/arch_1_94202.arc,10/19/08 4:00:48 AM,268058860, ,11,536983800,135
/arcbk/arch_1_94203.arc,10/19/08 4:30:46 AM,251283435, ,11,536983316,135
/arcbk/arch_1_94204.arc,10/19/08 5:00:49 AM,234508016, ,11,536983856,135
/arcbk/arch_1_94205.arc,10/19/08 5:30:50 AM,217732604, ,12,536983884,135
/arcbk/arch_1_94206.arc,10/19/08 6:00:48 AM,200957184, ,11,536983912,135
/arcbk/arch_1_94207.arc,10/19/08 6:30:47 AM,184181770, ,11,536983940,135
/arcbk/arch_1_94208.arc,10/19/08 7:30:48 AM,167408149, ,11,536983968,135
/arcbk/arch_1_94209.arc,10/19/08 8:00:48 AM,150632729, ,11,536983996,135
/arcbk/arch_1_94210.arc,10/19/08 8:30:49 AM,133857315, ,10,536984024,135
/arcbk/arch_1_94211.arc,10/19/08 9:00:50 AM,117081895, ,11,536984052,135
/arcbk/arch_1_94212.arc,10/19/08 9:30:47 AM,100306474, ,11,536984080,135
/arcbk/arch_1_94213.arc,10/19/08 10:00:47 AM,83531062, ,11,536984108,135
/arcbk/arch_1_94216.arc,10/19/08 11:00:51 AM,49980220, ,11,536984192,135
/arcbk/arch_1_94217.arc,10/19/08 11:30:48 AM,33204804, ,11,536981148,135
/arcbk/arch_1_94218.arc,10/19/08 12:00:43 PM,16429381, ,11,536984248,135
/arcbk/arch_1_94219.arc,10/19/08 12:30:47 PM,4294621262, ,11,536984276,135
/arcbk/arch_1_94220.arc,10/19/08 1:00:47 PM,4277845848, ,11,536984304,135
/arcbk/arch_1_94221.arc,10/19/08 2:00:46 PM,4261072224, ,12,536984332,135
/arcbk/arch_1_94222.arc,10/19/08 2:30:50 PM,4244296809, ,11,536984360,135
/arcbk/arch_1_94223.arc,10/19/08 3:00:51 PM,4227521390, ,11,536984388,135
/arcbk/arch_1_94224.arc,10/19/08 3:30:43 PM,4210745970, ,11,536984416,135
/arcbk/arch_1_94225.arc,10/19/08 4:00:49 PM,4193970552, ,11,536984444,135
/arcbk/arch_1_94228.arc,10/19/08 5:00:49 PM,4160419713, ,11,536984528,135
/arcbk/arch_1_94229.arc,10/19/08 5:30:48 PM,4143644291, ,11,536984556,135
/arcbk/arch_1_94230.arc,10/19/08 6:00:48 PM,4126868882, ,15,536984584,135
/arcbk/arch_1_94231.arc,10/19/08 6:30:47 PM,4110093462, ,11,536984612,135
/arcbk/arch_1_94234.arc,10/19/08 8:00:49 PM,4076544431, ,10,536984696,135
/arcbk/arch_1_94237.arc,10/19/08 9:00:01 PM,4042993559, ,2,2451092,135
/arcbk/arch_1_94238.arc,10/19/08 9:30:42 PM,4026218184, ,11,536984808,135
/arcbk/arch_1_94239.arc,10/19/08 10:30:48 PM,4009444573, ,11,536984836,135
/arcbk/arch_1_94240.arc,10/19/08 11:00:50 PM,3992669162, ,12,536984864,135
/arcbk/arch_1_94241.arc,10/20/08 12:00:47 AM,3975895548, ,11,536984892,135
/arcbk/arch_1_94282.arc,10/20/08 2:30:48 AM,3824909553, ,19,536978872,135
/arcbk/arch_1_94283.arc,10/20/08 3:00:50 AM,3791357047, ,11,536986068,135
/arcbk/arch_1_94286.arc,10/20/08 4:30:48 AM,3757808019, ,11,536986152,135
/arcbk/arch_1_94287.arc,10/20/08 5:00:49 AM,3741032604, ,11,536986180,135
/arcbk/arch_1_94288.arc,10/20/08 5:30:48 AM,3724257185, ,10,536986208,135
/arcbk/arch_1_94332.arc,10/20/08 8:30:48 AM,3640381814, ,11,536987608,136
/arcbk/arch_1_94333.arc,10/20/08 9:00:47 AM,3623606397, ,14,536986612,136
/arcbk/arch_1_94334.arc,10/20/08 9:30:49 AM,3606830980, ,11,536987664,136
/arcbk/arch_1_94338.arc,10/20/08 10:30:50 AM,3573280152, ,11,536986752,136
/arcbk/arch_1_94339.arc,10/20/08 11:00:46 AM,3556504737, ,11,536987804,136
/arcbk/arch_1_94342.arc,10/20/08 12:30:48 PM,3522955714, ,11,536987888,136
/arcbk/arch_1_94343.arc,10/20/08 2:00:48 PM,3506183897, ,12,536987916,136
/arcbk/arch_1_94344.arc,10/20/08 3:00:50 PM,3489410290, ,11,536987944,136
/arcbk/arch_1_94345.arc,10/20/08 3:30:51 PM,3472634876, ,11,536981828,136
/arcbk/arch_1_94346.arc,10/20/08 4:00:48 PM,3455859460, ,11,536988000,136
/arcbk/arch_1_94349.arc,10/20/08 5:00:49 PM,3422308631, ,10,536988084,136
/arcbk/arch_1_94352.arc,10/20/08 6:00:48 PM,3388757807, ,12,536988168,136
/arcbk/arch_1_94353.arc,10/20/08 6:30:48 PM,3371982393, ,11,536988196,136
/arcbk/arch_1_94354.arc,10/20/08 7:00:47 PM,3355206975, ,11,536988224,136
/arcbk/arch_1_94355.arc,10/20/08 7:30:48 PM,3338431562, ,11,536988252,136
/arcbk/arch_1_94358.arc,10/21/08 12:30:01 AM,3304895088, ,2,1380780,136
/arcbk/arch_1_94421.arc,10/21/08 8:00:46 AM,3120372748, ,11,536990100,136
/arcbk/arch_1_94422.arc,10/21/08 9:00:48 AM,3103599131, ,11,536990128,136
/arcbk/arch_1_94427.arc,10/21/08 10:30:50 AM,3053272878, ,11,536990268,136
/arcbk/arch_1_94430.arc,10/21/08 11:30:48 AM,3019722038, ,11,536990352,136
/arcbk/arch_1_94431.arc,10/21/08 12:00:43 PM,3002946613, ,11,536990380,136
/arcbk/arch_1_94432.arc,10/21/08 1:00:48 PM,2986172994, ,11,536990408,136
/arcbk/arch_1_94433.arc,10/21/08 2:30:49 PM,2969401185, ,10,536990436,136
/arcbk/arch_1_94434.arc,10/21/08 3:00:50 PM,2952625764, ,11,536990464,136
/arcbk/arch_1_94435.arc,10/21/08 3:30:49 PM,2935850343, ,11,536990492,136
/arcbk/arch_1_94436.arc,10/21/08 4:00:47 PM,2919074923, ,11,536990520,136
/arcbk/arch_1_94437.arc,10/21/08 5:00:46 PM,2902301308, ,11,536990548,136
/arcbk/arch_1_94438.arc,10/21/08 5:30:48 PM,2885525892, ,11,536990576,136
/arcbk/arch_1_94439.arc,10/21/08 6:00:48 PM,2868750476, ,11,536990604,136
/arcbk/arch_1_94440.arc,10/21/08 7:30:41 PM,2851978656, ,10,536990632,136
/arcbk/arch_1_94441.arc,10/21/08 8:00:44 PM,2835203248, ,11,536990660,136
/arcbk/arch_1_94444.arc,10/21/08 11:00:00 PM,2801659577, ,3,2259388,136
/arcbk/arch_1_94497.arc,10/22/08 3:00:49 AM,2633901940, ,11,536987108,136
/arcbk/arch_1_94498.arc,10/22/08 6:00:48 AM,2617135518, ,11,536992256,136
/arcbk/arch_1_94499.arc,10/22/08 8:30:49 AM,2600367301, ,12,536992284,136
/arcbk/arch_1_94536.arc,10/22/08 11:30:48 AM,2499714736, ,11,536993320,136
/arcbk/arch_1_94537.arc,10/22/08 12:00:48 PM,2482939324, ,12,536993348,136
/arcbk/arch_1_94538.arc,10/22/08 12:30:47 PM,2466163905, ,11,536993376,136
/arcbk/arch_1_94539.arc,10/22/08 2:00:51 PM,2449392084, ,12,536993404,136
/arcbk/arch_1_94542.arc,10/22/08 4:30:48 PM,2415846643, ,11,536993488,136
/arcbk/arch_1_94543.arc,10/22/08 5:30:48 PM,2399073032, ,14,536993516,136
/arcbk/arch_1_94544.arc,10/22/08 6:00:49 PM,2382297615, ,12,536993544,136
/arcbk/arch_1_94545.arc,10/22/08 8:00:50 PM,2365527592, ,11,536993572,136
/arcbk/arch_1_94548.arc,10/23/08 12:00:00 AM,2331987519, ,2,1247324,136
/arcbk/arch_1_94578.arc,10/23/08 3:00:48 AM,2181003476, ,11,536994664,137
/arcbk/arch_1_94579.arc,10/23/08 6:30:49 AM,2164238860, ,11,536993156,137
/arcbk/arch_1_94580.arc,10/23/08 9:00:49 AM,2147470643, ,10,536994720,137
/arcbk/arch_1_94581.arc,10/23/08 9:30:41 AM,2130695224, ,12,536994748,137
/arcbk/arch_1_94582.arc,10/23/08 10:00:50 AM,2113919817, ,11,536994776,137
/arcbk/arch_1_94583.arc,10/23/08 10:30:48 AM,2097144401, ,11,536994804,137
/arcbk/arch_1_94584.arc,10/23/08 11:00:48 AM,2080368989, ,12,536994832,137
/arcbk/arch_1_94585.arc,10/23/08 11:30:48 AM,2063593576, ,11,536994860,137
/arcbk/arch_1_94586.arc,10/23/08 12:00:47 PM,2046818160, ,11,536994888,137
/arcbk/arch_1_94587.arc,10/23/08 1:30:48 PM,2013269129, ,11,536994916,137
/arcbk/arch_1_94588.arc,10/23/08 3:00:47 PM,1996497315, ,11,536994944,137
/arcbk/arch_1_94589.arc,10/23/08 3:30:48 PM,1979721902, ,11,536994972,137
/arcbk/arch_1_94590.arc,10/23/08 4:30:48 PM,1962948289, ,11,536995000,137
/arcbk/arch_1_94591.arc,10/23/08 5:00:48 PM,1946172876, ,11,536995028,137
/arcbk/arch_1_94592.arc,10/23/08 5:30:48 PM,1929397461, ,18,536995056,137
/arcbk/arch_1_94593.arc,10/23/08 6:00:49 PM,1912622046, ,11,536995084,137
/arcbk/arch_1_94594.arc,10/23/08 6:30:47 PM,1895846628, ,11,536995112,137
/arcbk/arch_1_94595.arc,10/23/08 7:30:48 PM,1879073019, ,11,536995140,137
/arcbk/arch_1_94598.arc,10/23/08 10:30:00 PM,1845529343, ,2,2822556,137
/arcbk/arch_1_94599.arc,10/24/08 12:30:42 AM,1828759373, ,11,536995252,137
/arcbk/arch_1_94643.arc,10/24/08 5:30:47 PM,4244739602, ,12,536996484,137
/arcbk/arch_1_94644.arc,10/24/08 6:00:48 PM,4227964183, ,12,536996512,137
/arcbk/arch_1_94645.arc,10/24/08 6:30:42 PM,4211188755, ,11,536996540,137
/arcbk/arch_1_94649.arc,10/24/08 10:30:00 PM,2030165030, ,3,1077752,137
/arcbk/arch_1_94650.arc,10/25/08 12:30:46 AM,2013395056, ,11,536996680,137
/arcbk/arch_1_94651.arc,10/25/08 1:00:48 AM,1979842430, ,12,536996708,137
/arcbk/arch_1_94678.arc,10/25/08 3:00:49 AM,1862409159, ,11,536997464,137
/arcbk/arch_1_94679.arc,10/25/08 3:30:48 AM,1845633741, ,12,536997492,137
/arcbk/arch_1_94680.arc,10/25/08 8:30:51 AM,1828874529, ,14,536997520,137
/arcbk/arch_1_94681.arc,10/25/08 9:00:48 AM,1812099109, ,11,536997036,137
/arcbk/arch_1_94682.arc,10/25/08 9:30:46 AM,1795323696, ,11,536997576,137
/arcbk/arch_1_94683.arc,10/25/08 10:00:48 AM,1778548283, ,11,536997604,137
/arcbk/arch_1_94684.arc,10/25/08 11:00:48 AM,1761774668, ,11,536997632,137
/arcbk/arch_1_94685.arc,10/25/08 11:30:48 AM,1744999255, ,11,536995612,137
/arcbk/arch_1_94686.arc,10/25/08 12:30:48 PM,1728225641, ,11,536997688,137
/arcbk/arch_1_94687.arc,10/25/08 1:30:49 PM,1711452027, ,11,536997716,137
/arcbk/arch_1_94688.arc,10/25/08 2:30:49 PM,1694678415, ,11,536997744,137
/arcbk/arch_1_94689.arc,10/25/08 3:30:50 PM,1677904800, ,11,536997772,137
/arcbk/arch_1_94690.arc,10/25/08 4:30:50 PM,1661131188, ,11,536997800,137
/arcbk/arch_1_94691.arc,10/25/08 5:00:49 PM,1644355773, ,13,536997828,137
/arcbk/arch_1_94692.arc,10/25/08 5:30:50 PM,1627580360, ,11,536997856,137
/arcbk/arch_1_94693.arc,10/25/08 6:30:50 PM,1610806745, ,11,536997884,137
/arcbk/arch_1_94694.arc,10/25/08 7:30:48 PM,1594033131, ,11,536997912,137
/arcbk/arch_1_94697.arc,10/26/08 12:30:01 AM,1560496654, ,3,1235280,137
/arcbk/arch_1_94725.arc,10/26/08 3:00:47 AM,1426287962, ,11,536998780,137
/arcbk/arch_1_94726.arc,10/26/08 3:30:47 AM,1409512546, ,11,536998296,137
/arcbk/arch_1_94727.arc,10/26/08 8:00:44 AM,1392751520, ,16,536998836,137
/arcbk/arch_1_94728.arc,10/26/08 9:30:47 AM,1375979708, ,11,536998864,137
/arcbk/arch_1_94729.arc,10/26/08 10:30:48 AM,1359206089, ,11,536998892,137
/arcbk/arch_1_94730.arc,10/26/08 11:00:48 AM,1342430669, ,11,536998408,137
/arcbk/arch_1_94731.arc,10/26/08 12:00:48 PM,1325657056, ,11,536998948,137
/arcbk/arch_1_94732.arc,10/26/08 1:30:48 PM,1308885236, ,11,536998976,137
/arcbk/arch_1_94733.arc,10/26/08 2:00:48 PM,1292109817, ,10,536999004,137
/arcbk/arch_1_94734.arc,10/26/08 3:00:42 PM,1275336193, ,11,536999032,137
/arcbk/arch_1_94735.arc,10/26/08 4:30:47 PM,1258564385, ,11,536999060,137
/arcbk/arch_1_94736.arc,10/26/08 5:00:48 PM,1241788965, ,11,536999088,137
/arcbk/arch_1_94737.arc,10/26/08 6:00:47 PM,1225015342, ,11,536999116,137
/arcbk/arch_1_94738.arc,10/26/08 8:00:45 PM,1208245329, ,11,536999144,137
